2020-06-17,2020-06-17,AXJL,4.4400,3.7400,4.6100,5.0000,3.2700,5.4600,5.0000,7.3000,62.9000,62.4000,41.8000,55.1000,52.6000,50.0000,89.2000,24.4000,52.8000,52.7124,68.8000,99.6000,97.7000,41.2000,76.8000,50.0000,50.0000,50.0000,40.9000,50.0000,92.0000,61.0000,B
2020-06-17,2020-06-17,AXJV,5.5100,6.4900,5.5700,5.0000,3.0300,5.0000,4.0800,1.9700,37.1000,0.3000,0.1000,0.1000,0.1000,50.0000,50.0000,50.0000,50.0000,25.0713,50.0000,50.0000,50.0000,4.5000,38.6000,50.0000,50.0000,50.0000,50.0000,50.0000,99.0000,66.3000,D
2020-06-17,2020-06-17,BAB,2.7800,3.8200,1.8900,5.0000,3.1200,5.0000,3.6700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BAL,5.4800,6.0500,5.8000,5.0000,3.8600,5.0000,3.0500,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BAR,6.6300,5.2700,6.7600,5.0000,6.3300,5.0000,3.1700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020-06-17,BATT,6.9400,5.8800,4.0800,2.7200,6.5700,6.9800,6.2400,6.7800,59.0000,66.4000,59.4000,61.7000,62.0000,50.0000,50.0000,76.3000,59.2000,60.5876,50.0000,50.0000,50.0000,100.0000,62.5000,43.2000,72.8000,58.0000,10.5000,82.7000,25.7000,39.6000,B
2020-06-17,2020-06-17,BBAX,3.9900,5.4200,5.1700,1.2500,3.3000,4.0000,3.2800,6.6800,61.0000,67.6000,58.8000,66.2000,64.3000,50.0000,50.0000,62.6000,54.4000,59.3443,50.0000,50.0000,50.0000,100.0000,62.5000,29.1000,87.5000,58.3000,69.9000,40.3000,81.3000,63.8000,B
2020-06-17,2020-06-17,BBC,6.5600,4.1300,6.3800,1.9900,6.4600,5.0600,6.4800,6.8100,60.4000,76.9000,57.4000,64.2000,64.7000,50.0000,50.0000,71.0000,57.3000,61.0251,50.0000,50.0000,50.0000,100.0000,62.5000,20.9000,80.1000,50.5000,48.7000,91.4000,37.7000,59.2000,B
2020-06-17,2020-06-17,BBCA,4.2100,5.4800,5.2600,0.9400,3.3400,4.6800,3.2800,5.7200,56.5000,46.2000,47.1000,64.7000,55.7000,50.0000,50.0000,64.4000,55.0000,55.3680,50.0000,50.0000,50.0000,68.8000,54.7000,38.3000,90.6000,64.5000,56.5000,41.6000,81.3000,59.8000,B
2020-06-17,2020-06-17,BBEU,3.8200,6.1200,4.6700,1.9900,3.2100,3.3600,2.7900,4.8300,52.3000,50.2000,25.9000,35.5000,35.6000,50.0000,50.0000,60.0000,53.5000,44.5439,50.0000,50.0000,50.0000,67.8000,54.5000,38.7000,80.1000,59.4000,82.8000,37.5000,81.3000,67.2000,C
